user_id,free_meal,free_checked_bags,no_cancellation_fees,exclusive_discounts,free_hotel_night
541921,no,no,no,no,no
570436,no,no,no,no,no
536876,no,no,no,no,no
525555,no,yes,no,no,no
448295,no,no,no,no,no
578459,no,no,no,no,no
562585,no,no,no,no,no
536763,no,no,no,no,no
534445,no,no,no,no,no
504081,no,no,no,no,no
570625,no,no,no,no,no
668083,no,no,no,no,no
780167,no,no,no,no,no
638598,no,no,no,no,no
471186,no,no,no,no,no
664084,no,no,no,no,no
431746,no,no,no,no,no
565275,no,no,no,no,no
538680,no,yes,no,no,no
609800,no,no,no,no,no
509826,no,no,no,no,no
510733,no,no,no,no,no
462456,no,no,yes,no,no
677209,no,no,no,no,no
588677,no,no,no,no,no
503042,no,no,no,no,no
511916,no,no,no,no,no
511587,no,yes,no,no,no
421666,no,yes,no,no,no
502063,no,no,no,no,no
413418,no,yes,no,no,no
545465,no,no,no,no,no
542194,no,no,no,no,no
520097,no,no,no,no,no
521883,no,yes,no,no,no
566338,no,no,no,no,no
571610,no,no,no,no,no
565915,no,no,no,no,no
521904,no,no,no,no,no
573792,no,no,no,no,no
509411,no,no,no,yes,no
517871,no,no,no,no,no
567431,no,no,no,no,no
447737,no,yes,no,no,no
695307,no,no,no,no,no
514384,no,no,no,no,no
537177,no,no,no,no,no
529510,no,no,no,no,no
537723,no,no,no,no,no
497108,no,no,no,no,no
523746,no,no,no,no,no
667536,no,yes,no,no,no
540094,no,yes,no,no,no
537688,no,no,no,no,no
560078,no,yes,no,no,no
513005,no,no,no,no,no
542059,no,no,no,no,no
609230,no,no,no,no,no
652527,no,no,no,no,no
556900,no,no,no,no,no
592158,no,no,no,no,no
537860,no,no,no,no,no
516420,no,no,no,no,no
546224,no,no,no,no,no
568371,no,no,no,no,no
506250,no,no,no,no,no
512402,no,no,no,no,no
538915,no,no,no,no,no
551914,no,no,no,no,no
516798,no,no,no,no,no
609763,no,no,no,no,no
650055,no,no,no,no,no
629725,no,no,no,no,no
560680,no,no,no,no,no
572176,no,no,no,no,no
785186,no,no,no,no,no
552763,no,yes,no,no,no
451291,no,no,no,no,no
550804,no,no,no,no,no
529488,no,no,no,no,no
617964,no,no,no,no,no
597003,no,no,no,no,no
499634,no,no,no,no,no
577046,no,no,no,no,no
532748,no,yes,yes,no,yes
607799,no,no,no,no,no
511017,no,no,no,no,no
565387,no,no,no,no,no
534564,no,no,no,no,no
517898,no,no,no,no,no
560175,no,no,no,no,no
722939,no,no,no,no,no
616125,no,no,no,no,no
587195,no,no,no,no,no
513956,no,no,no,no,no
589414,no,no,no,no,no
587754,no,yes,no,no,no
533742,no,no,no,no,no
570654,no,no,no,no,no
552372,no,no,no,no,no
464542,no,no,no,no,no
522523,no,no,no,no,no
508973,no,yes,no,no,no
590471,no,yes,no,no,no
561367,no,no,no,no,no
361459,no,no,no,no,no
534793,no,no,no,no,no
518998,no,yes,no,no,no
597946,no,no,no,no,no
539300,no,yes,no,no,no
545132,no,no,no,no,no
458919,no,yes,no,no,no
537834,no,no,no,no,no
555751,no,no,no,no,no
456671,no,no,no,no,no
574134,no,no,no,no,no
508901,no,no,no,no,no
556268,no,no,no,no,no
581577,no,no,no,no,no
576879,no,no,no,no,no
551560,no,no,no,no,no
622149,no,no,no,no,no
535896,no,no,no,no,no
557108,no,no,no,no,no
540973,no,yes,no,no,no
535706,no,no,no,no,no
570713,no,yes,no,no,no
338086,no,no,no,no,no
547664,no,no,no,no,no
533449,no,no,no,no,no
551278,no,no,no,no,no
514689,no,no,no,no,no
524383,no,no,no,no,no
578164,no,no,no,no,no
594824,no,no,no,no,no
695011,no,no,no,no,no
551729,no,no,no,no,no
638874,no,no,no,no,no
557834,no,no,no,no,no
513569,no,no,no,no,no
521474,no,no,no,no,no
792549,no,no,no,no,no
372970,no,no,no,no,no
479101,no,no,no,no,no
573373,no,no,no,no,no
627158,no,no,no,no,no
636078,no,no,no,no,no
540014,no,no,no,no,no
544447,no,no,no,no,no
568121,no,yes,no,no,no
632239,no,no,no,no,no
478291,no,no,no,no,no
643714,no,yes,no,no,no
578058,no,no,no,no,no
549800,no,yes,no,no,no
520063,no,no,no,no,no
546334,no,no,no,no,no
614668,no,no,no,no,no
520959,no,no,no,no,no
534499,no,no,no,no,no
569203,no,no,no,no,no
657796,no,no,no,no,no
427426,no,no,no,no,no
522373,no,no,no,no,no
584591,no,no,no,no,no
631477,no,no,no,no,no
573518,no,no,no,no,no
537227,no,no,no,no,no
94883,no,no,no,no,no
516178,no,no,no,no,no
521309,no,no,no,no,no
524663,no,no,no,no,no
550193,no,no,no,no,no
557449,no,no,no,no,no
571639,no,no,no,no,no
524169,no,no,no,no,no
583016,no,no,no,no,no
361759,no,no,no,no,no
627041,no,no,no,no,no
563335,no,yes,no,no,no
517142,no,no,no,no,no
576945,no,no,no,no,no
544476,no,no,no,no,no
491003,no,no,no,no,no
583454,no,no,no,no,no
568325,no,no,no,no,no
532901,no,no,no,no,no
567448,no,no,no,no,no
585248,no,no,no,no,no
583664,no,no,no,no,no
585492,no,no,no,no,no
533464,no,no,no,no,no
501512,no,no,no,no,no
543694,no,no,no,no,no
515529,no,no,no,no,no
440212,no,no,no,no,no
547336,no,no,no,no,no
617125,no,no,no,no,no
574409,no,no,no,no,no
510558,no,yes,no,no,no
551237,no,no,no,no,no
530666,no,no,no,no,no
544868,no,no,no,no,no
521286,no,no,no,no,no
462127,no,no,no,no,no
686509,no,no,no,no,no
509036,no,no,no,no,no
586631,no,no,no,no,no
402332,no,no,no,no,no
619918,no,no,no,no,no
558659,no,no,no,no,no
651941,no,no,no,no,no
557036,no,no,no,no,no
513422,no,no,no,no,no
518567,no,no,no,no,no
540837,no,no,no,no,no
555147,no,no,no,no,no
537038,no,no,no,no,no
561945,no,no,no,no,no
579021,no,no,no,no,no
574419,no,no,no,no,no
575868,no,no,no,no,no
552440,no,no,no,no,no
554632,no,no,no,no,no
514300,no,no,no,no,no
276512,no,no,no,no,no
566279,no,no,no,no,no
554670,no,no,no,no,no
471649,no,no,no,no,no
522631,no,yes,no,no,no
519529,no,no,no,no,no
632425,no,no,no,no,no
517545,no,no,no,no,no
542796,no,yes,no,no,no
508153,no,no,no,no,no
439120,no,no,no,no,no
516939,no,no,no,no,no
502212,no,no,no,no,no
549777,no,no,no,no,no
598715,no,no,no,no,no
581685,no,no,no,no,no
510090,no,no,no,no,no
614311,no,yes,no,no,no
518894,no,no,no,no,no
567458,no,no,no,no,no
553533,no,no,no,no,no
557343,no,no,no,no,no
562490,no,yes,no,no,no
518971,no,no,no,no,no
442819,no,no,no,no,no
572154,no,no,no,no,no
534378,no,no,no,no,no
553805,no,no,no,no,no
536964,no,no,no,no,no
600930,no,no,no,no,no
509990,no,no,no,no,no
416319,no,no,no,no,no
530278,no,no,no,no,no
518533,no,no,no,no,no
521250,no,no,no,no,no
540319,no,no,no,no,no
583335,no,no,no,no,no
299476,no,no,no,no,no
604388,no,no,no,no,no
381259,no,no,no,no,no
519267,no,no,no,no,no
513090,no,yes,no,no,no
539105,no,no,no,no,no
521201,no,no,no,no,no
538814,no,no,no,no,no
562894,no,no,no,no,no
578993,no,no,no,no,no
512028,no,no,no,no,no
581858,no,no,no,no,no
605780,no,no,no,no,no
528706,no,no,no,no,no
565910,no,no,no,no,no
434238,no,no,no,no,no
577356,no,no,no,no,no
699411,no,no,no,no,yes
526291,no,no,no,no,no
655166,no,no,no,no,no
555418,no,no,no,no,no
655022,no,no,no,no,no
662750,no,no,no,no,no
555492,no,no,no,no,no
527726,no,no,no,no,no
555334,no,no,no,no,no
526916,no,no,no,no,no
526036,no,no,no,no,no
441205,no,no,no,no,no
526032,no,no,no,no,no
555250,no,no,no,no,no
555656,no,no,no,no,no
442484,no,no,no,no,no
663376,no,no,no,no,no
555712,no,no,no,no,no
555773,no,no,no,no,no
527801,no,no,no,no,no
653228,no,no,no,no,no
527945,no,no,no,no,no
653197,no,no,no,no,no
525647,no,no,no,no,no
555818,no,no,no,no,no
653852,no,no,no,no,no
527536,no,no,no,no,no
526435,no,no,no,no,no
555187,no,no,no,no,no
554357,no,no,no,no,no
526858,no,no,no,no,no
554450,no,no,no,no,no
553743,no,no,no,no,no
553690,no,no,no,no,no
660821,no,no,no,no,no
660894,no,no,no,no,no
660903,no,no,no,no,no
556043,no,no,no,no,no
660959,no,no,no,no,no
658234,no,no,no,no,no
526740,no,no,no,no,no
553633,no,no,no,no,no
553631,no,no,no,no,no
554866,no,no,no,no,no
554939,no,no,no,no,no
657514,no,no,no,no,no
527445,no,no,no,no,no
554949,no,no,no,no,no
555030,no,no,no,no,no
438995,no,no,no,no,no
555075,no,no,no,no,no
656850,no,no,no,no,no
554299,no,no,no,no,no
656626,no,no,no,no,no
431912,no,no,no,no,no
526443,no,no,no,no,no
555960,no,no,no,no,no
604916,no,no,no,no,no
652190,no,no,no,no,no
444387,no,no,no,no,no
560948,no,no,no,no,no
521663,no,no,no,no,no
560723,no,no,no,no,no
522001,no,no,no,no,no
560508,no,no,no,no,no
644438,no,no,no,no,no
560497,no,no,no,no,no
644639,no,no,no,no,no
560495,no,no,no,no,no
522134,no,no,no,no,no
560433,no,no,no,no,no
522184,no,no,no,no,no
560279,no,no,no,no,no
645488,no,no,no,no,no
559832,no,no,no,no,no
522873,no,no,no,no,no
522911,no,no,no,no,no
645939,no,yes,no,no,no
646127,no,no,no,no,no
561044,no,no,no,no,no
643324,no,no,no,no,no
561156,no,no,no,no,no
562238,no,no,no,no,no
520561,no,no,no,no,no
520603,no,no,no,no,no
463652,no,no,no,no,no
640451,no,no,no,no,no
462894,no,no,no,no,no
562888,no,no,no,no,no
520780,no,no,no,no,no
562516,no,no,no,no,no
521062,no,no,no,no,no
457967,no,no,no,no,no
521187,no,no,no,no,no
561707,no,no,no,no,no
561665,no,no,no,no,no
642215,no,no,no,no,no
642364,no,no,no,no,no
561333,no,no,no,no,no
561288,no,no,no,no,no
458725,no,no,no,no,no
646197,no,no,no,no,no
454264,no,no,no,no,no
559465,no,no,no,no,no
651390,no,no,no,no,no
650606,no,no,no,no,no
528137,no,no,no,no,no
524797,no,no,no,no,no
651018,no,no,no,no,no
524880,no,no,no,no,no
524885,no,no,no,no,no
557010,no,no,no,no,no
651274,no,no,no,no,no
524923,no,no,no,no,no
524728,no,no,no,no,no
525176,no,no,no,no,no
525377,no,no,no,no,no
556417,no,no,no,no,no
556395,no,no,no,no,no
525379,no,no,no,no,no
556199,no,no,no,no,no
651960,no,no,no,no,no
652003,no,no,no,no,no
557248,no,no,no,no,no
649935,no,no,no,no,no
451674,no,no,no,no,no
558852,no,no,no,no,no
523057,no,no,no,no,no
559461,no,no,no,no,no
523503,no,no,no,no,no
559226,no,no,no,no,no
559164,no,no,no,no,no
647597,no,no,no,no,no
523787,no,no,no,no,no
558919,no,no,no,no,no
558774,no,no,no,no,no
557726,no,no,no,no,no
648201,no,no,no,no,no
558651,no,no,no,no,no
524098,no,no,no,no,no
524172,no,no,no,no,no
557992,no,no,no,no,no
524318,no,no,no,no,no
524484,no,no,no,no,no
524606,no,no,no,no,no
528098,no,no,no,no,no
551501,no,no,no,no,no
552506,no,no,no,no,no
544507,no,no,no,no,no
544425,no,no,no,no,no
312488,no,no,no,no,no
536488,no,no,no,no,no
705984,no,no,no,no,no
544364,no,no,no,no,no
707402,no,no,no,no,no
544333,no,no,no,no,no
306165,no,no,no,no,no
709630,no,no,no,no,no
544271,no,no,no,no,no
710523,no,no,no,no,no
543816,no,no,no,no,no
298253,no,no,no,no,no
537121,no,no,no,no,no
543723,no,no,no,no,no
717149,no,no,no,no,no
543696,no,no,no,no,no
543620,no,no,no,no,no
543618,no,no,no,no,no
544472,no,no,no,no,no
536170,no,no,no,no,no
537795,no,no,no,no,no
536135,no,no,no,no,no
545958,no,no,no,no,no
692211,no,no,no,no,no
534825,no,no,no,no,no
545754,no,no,no,no,no
545745,no,no,no,no,no
353271,no,no,no,no,no
694265,no,yes,no,no,no
535003,no,no,no,no,no
535473,no,no,no,no,no
535497,no,no,no,no,no
535682,no,no,no,no,no
348863,no,no,no,no,no
545281,no,no,no,no,no
545264,no,no,no,no,no
535737,no,no,no,no,no
699040,no,no,no,no,no
337227,no,no,no,no,no
545063,no,no,no,no,no
535983,no,no,no,no,no
229108,no,no,no,no,no
538108,no,no,no,no,no
534586,no,no,no,no,no
541988,no,no,no,no,no
539307,no,no,no,no,no
171470,no,no,no,no,no
539493,no,no,no,no,no
167852,no,no,no,no,no
541539,no,no,no,no,no
539782,no,no,no,no,no
541497,no,no,no,no,no
539866,no,no,no,no,no
539899,no,no,no,no,no
133058,no,no,no,no,no
770252,no,no,no,no,no
541236,no,no,no,no,no
540043,no,no,no,no,no
541193,no,no,no,no,no
541132,no,no,no,no,no
540226,no,no,no,no,no
540966,no,no,no,no,no
540308,no,no,no,no,no
540857,no,no,no,no,no
182191,no,no,no,no,no
748759,no,no,no,no,no
542857,no,no,no,no,no
746934,no,no,no,no,no
542815,no,no,no,no,no
725357,no,no,no,no,no
228195,no,no,no,no,no
224996,no,no,no,no,no
538426,no,no,no,no,no
542658,no,no,no,no,no
217114,no,no,no,no,no
542638,no,no,no,no,no
542482,no,no,no,no,no
538463,no,no,no,no,no
538511,no,no,no,no,no
736833,no,no,no,no,no
739139,no,no,no,no,no
538677,no,no,no,no,no
542267,no,no,no,no,no
741190,no,no,no,no,no
538681,no,no,no,no,no
538919,no,yes,no,no,no
743151,no,no,no,no,no
534604,no,no,no,no,no
546121,no,no,no,no,no
552473,no,no,no,no,no
529284,no,no,no,no,no
529737,no,no,no,no,no
550627,no,no,no,no,no
550599,no,no,no,no,no
529840,no,no,no,no,no
550482,no,no,no,no,no
529887,no,no,no,no,no
529913,no,no,no,no,no
670971,no,no,no,no,no
530329,no,no,no,no,no
530379,no,no,no,no,no
550028,no,no,no,no,no
550022,no,no,no,no,no
549992,no,no,no,no,no
549988,no,no,no,no,no
549894,no,no,no,no,no
530453,no,no,no,no,no
549759,no,no,no,no,no
530633,no,no,no,no,no
549608,no,no,no,no,no
529420,no,no,no,no,no
551210,no,no,no,no,no
549466,no,no,no,no,no
551211,no,no,no,no,no
528413,no,no,no,no,no
528461,no,no,no,no,no
552302,no,no,no,no,no
552209,no,no,no,no,no
552165,no,no,no,no,no
528500,no,no,no,no,no
551908,no,no,no,no,no
425653,no,no,no,no,no
665980,no,no,no,no,no
422668,no,no,no,no,no
551671,no,no,no,no,no
528842,no,no,no,no,no
563340,no,no,no,no,no
666942,no,no,no,no,no
667299,no,no,no,no,no
528936,no,no,no,no,no
667643,no,no,no,no,no
551431,no,no,no,no,no
667929,no,no,no,no,no
549472,no,no,no,no,no
676043,no,no,no,no,no
534082,no,no,no,no,no
548193,no,yes,no,no,no
547997,no,no,no,no,no
547938,no,no,no,no,no
547834,no,no,no,no,no
377069,no,no,no,no,no
532627,no,no,no,no,no
532710,no,no,no,no,no
532774,no,no,no,no,no
375160,no,no,no,no,no
685958,no,no,no,no,no
374340,no,no,no,no,no
532905,no,no,no,no,no
533204,no,no,no,no,no
686915,no,no,no,no,no
546937,no,no,no,no,no
688312,no,no,no,no,no
371201,no,yes,no,no,no
533573,no,no,no,no,no
546470,no,no,no,no,no
546399,no,no,no,no,no
548123,no,no,no,no,no
531967,no,no,no,no,no
549450,no,yes,no,no,no
531926,no,no,no,no,no
530672,no,no,no,no,no
676707,no,no,no,no,no
530673,no,no,no,no,no
549366,no,no,no,no,no
677842,no,no,no,no,no
549293,no,no,no,no,no
530873,no,no,no,no,no
531255,no,no,no,no,no
531339,no,yes,no,no,no
531475,no,no,no,no,no
531615,no,no,no,no,no
531620,no,no,no,no,no
386469,no,no,no,no,no
531682,no,no,no,no,no
382533,no,no,no,no,no
382384,no,no,no,no,no
531735,no,no,no,no,no
531803,no,no,no,no,no
531834,no,no,no,no,no
520440,no,no,no,no,no
564498,no,no,no,no,no
520405,no,no,no,no,no
614595,no,yes,no,no,no
510828,no,no,no,no,no
586471,no,no,no,no,no
586458,no,no,no,no,no
586357,no,no,no,no,no
586257,no,no,no,no,no
510953,no,no,no,no,no
487036,no,no,no,no,no
585986,no,no,no,no,no
585522,no,no,no,no,no
585361,no,no,no,no,no
482811,no,no,no,no,no
585250,no,no,no,no,no
585231,no,no,no,no,no
614793,no,no,no,no,no
585169,no,no,no,no,no
585138,no,no,no,no,no
614846,no,no,no,no,no
511238,no,no,no,no,no
584217,no,no,no,no,no
584185,no,no,no,no,no
586829,no,no,no,no,no
613386,no,no,no,no,no
510575,no,no,no,no,no
613252,no,no,no,no,no
611350,no,no,no,no,no
510257,no,no,no,no,no
588560,no,no,no,no,no
588526,no,no,no,no,no
510270,no,no,no,no,no
510283,no,no,no,no,no
488539,no,no,no,no,no
510418,no,no,no,no,no
587642,no,no,no,no,no
488430,no,no,no,no,no
612220,no,yes,no,no,no
612226,no,no,no,no,no
587601,no,no,no,no,no
612562,no,no,no,no,no
510543,no,no,no,no,no
587233,no,no,no,no,no
587134,no,no,no,no,no
612976,no,no,no,no,no
488099,no,no,no,no,no
486447,no,no,no,no,no
486268,no,no,no,no,no
615489,no,yes,no,no,no
582002,no,no,no,no,no
512144,no,no,no,no,no
581729,no,no,no,no,no
617606,no,no,no,no,no
581679,no,no,no,no,no
581595,no,no,no,no,no
512249,no,no,no,no,no
617990,no,no,no,no,no
512397,no,no,no,no,no
484342,no,no,no,no,no
581110,no,no,no,no,no
512529,no,no,no,no,no
580622,no,no,no,no,no
512623,no,no,no,no,no
618230,no,no,no,no,no
512677,no,no,no,no,no
563679,no,no,no,no,no
579971,no,no,no,no,no
512704,no,no,no,no,no
579783,no,no,no,no,no
485518,no,no,no,no,no
582190,no,no,no,no,no
615544,no,no,no,no,no
485536,no,no,no,no,no
511552,no,no,no,no,no
583955,no,no,no,no,no
511568,no,no,no,no,no
615881,no,no,no,no,no
511577,no,no,no,no,no
616086,no,no,no,no,no
511757,no,no,no,no,no
583190,no,no,no,no,no
583166,no,no,no,no,no
583134,no,no,no,no,no
511821,no,no,no,no,no
616692,no,no,no,no,no
511878,no,no,no,no,no
582729,no,no,no,no,no
616734,no,no,no,no,no
511989,no,no,no,no,no
582586,no,no,no,no,no
582241,no,no,no,no,no
616950,no,no,no,no,no
589008,no,no,no,no,no
510079,no,no,no,no,no
489131,no,no,no,no,no
599657,no,no,no,no,no
495592,no,no,no,no,no
599651,no,no,no,no,no
502819,no,no,no,no,no
502826,no,no,no,no,no
502850,no,no,no,no,no
599244,no,no,no,no,no
607197,no,no,no,no,no
494441,no,no,no,no,no
502995,no,no,no,no,no
503049,no,no,no,no,no
503161,no,no,no,no,no
503483,no,no,no,no,no
503773,no,no,no,no,no
503918,no,no,no,no,no
597955,no,no,no,no,no
597948,no,no,no,no,no
597662,no,no,no,no,no
504579,no,no,no,no,no
492614,no,no,no,no,no
496074,no,no,no,no,no
599790,no,no,no,no,no
596611,no,no,no,no,no
606456,no,no,no,no,no
604664,no,no,no,no,no
605308,no,no,no,no,no
604592,no,no,no,no,no
499760,no,no,no,no,no
499780,no,no,no,no,no
603341,no,no,no,no,no
603296,no,yes,no,no,no
603221,no,no,no,no,no
603033,no,no,no,no,no
500288,no,no,no,no,no
501344,no,no,no,no,no
605943,no,no,no,no,no
501708,no,no,no,no,no
601094,no,no,no,no,no
501780,no,no,no,no,no
606283,no,no,no,no,no
600287,no,no,no,no,no
599999,no,no,no,no,no
599909,no,no,no,no,no
492497,no,no,no,no,no
596559,no,no,no,no,no
611031,no,no,no,no,no
609683,no,no,no,no,no
508964,no,no,no,no,no
592378,no,no,no,no,no
509001,no,no,no,no,no
609838,no,no,no,no,no
592118,no,no,no,no,no
592079,no,no,no,no,no
591328,no,no,no,no,no
591271,no,no,no,no,no
591063,no,yes,no,no,no
509402,no,no,no,no,no
489786,no,no,no,no,no
509638,no,no,no,no,no
610530,no,no,no,no,no
509855,no,no,no,no,no
590014,no,no,no,no,no
509876,no,no,no,no,no
589822,no,no,no,no,no
610905,no,no,no,no,no
509924,no,no,no,no,no
593047,no,no,no,no,no
508891,no,no,no,no,no
596329,no,no,no,no,no
508856,no,no,no,no,no
506347,no,no,no,no,no
506652,no,no,no,no,no
595690,no,no,no,no,no
608786,no,no,no,no,no
595506,no,no,no,no,no
506858,no,no,no,no,no
506990,no,no,no,no,no
595283,no,no,no,no,no
608970,no,no,no,no,no
507513,no,no,no,no,no
594601,no,no,no,no,no
594516,no,no,no,no,no
609221,no,no,no,no,no
594449,no,no,no,no,no
594240,no,no,no,no,no
593833,no,no,no,no,no
593804,no,no,no,no,no
508611,no,no,no,no,no
593398,no,no,no,no,no
579503,no,no,no,no,no
580026,no,no,no,no,no
618642,no,no,no,no,no
630176,no,no,no,no,no
517543,no,no,no,no,no
630607,no,no,no,no,no
569107,no,no,no,no,no
517622,no,no,no,no,no
568970,no,no,no,no,no
568917,no,no,no,no,no
568536,no,no,no,no,no
631384,no,no,no,no,no
567943,no,no,no,no,no
567824,no,no,no,no,no
567563,no,yes,no,no,no
518354,no,no,no,no,no
631872,no,no,no,no,no
631975,no,no,no,no,no
567390,no,no,no,no,no
471973,no,no,no,no,no
567245,no,no,no,no,no
567114,no,no,no,no,no
632461,no,no,no,no,no
517415,no,no,no,no,no
517324,no,no,no,no,no
571251,no,no,no,no,no
517219,no,no,no,no,no
627729,no,no,no,no,no
516243,no,no,no,no,no
516368,no,yes,no,no,no
579230,no,no,no,no,no
570750,no,no,no,no,no
516583,no,no,no,no,no
570631,no,no,no,no,no
516620,no,no,no,no,no
516680,no,no,no,no,no
570329,no,no,no,no,no
570242,no,no,no,no,no
516765,no,no,no,no,no
569923,no,no,no,no,no
516967,no,no,no,no,no
629747,no,no,no,no,no
474278,no,no,no,no,no
474239,no,no,no,no,no
474007,no,no,no,no,no
569643,no,no,no,no,no
566998,no,no,no,no,no
566996,no,no,no,no,no
632866,no,no,no,no,no
518628,no,no,no,no,no
565240,no,no,no,no,no
565076,no,no,no,no,no
565056,no,no,no,no,no
564822,no,no,no,no,no
519406,no,no,no,no,no
604804,no,no,no,no,no
519548,no,no,no,no,no
564434,no,no,no,no,no
637555,no,no,no,no,no
519561,no,no,no,no,no
564369,no,no,no,no,no
519687,no,no,no,no,no
564101,no,no,no,no,no
638237,no,no,no,no,no
519897,no,no,no,no,no
519943,no,no,no,no,no
563831,no,no,no,no,no
519982,no,no,no,no,no
638600,no,no,no,no,no
519368,no,no,no,no,no
519312,no,no,no,no,no
565487,no,no,no,no,no
634601,no,no,no,no,no
566749,no,no,no,no,no
518639,no,no,no,no,no
566682,no,no,no,no,no
518645,no,no,no,no,no
566592,no,no,no,no,no
518726,no,no,no,no,no
633972,no,no,no,no,no
566456,no,no,no,no,no
634739,no,no,no,no,no
565508,no,no,no,no,no
566097,no,no,no,no,no
518931,no,no,no,no,no
566044,no,yes,no,no,no
469418,no,no,no,no,no
566002,no,no,no,no,no
565755,no,no,no,no,no
565601,no,no,no,no,no
565511,no,no,no,no,no
516217,no,no,no,no,no
516433,no,no,no,no,no
627475,no,no,no,no,no
513602,no,no,no,no,no
621113,no,no,no,no,no
621150,no,no,no,no,no
480975,no,no,no,no,no
621552,no,no,no,no,no
576765,no,no,no,no,no
513509,no,no,no,no,no
576668,no,no,no,no,no
576663,no,no,no,no,no
513546,no,no,no,no,no
480186,no,no,no,no,no
513470,no,no,no,no,no
479785,no,no,no,no,no
513714,no,no,no,no,no
513742,no,no,no,no,no
622464,no,yes,no,no,no
513800,no,no,no,no,no
575964,no,no,no,no,no
513823,no,no,no,no,no
478834,no,no,no,no,no
516127,no,no,no,no,no
576785,no,no,no,no,no
513441,no,no,no,no,no
575733,no,no,no,no,no
619938,no,no,no,no,no
579040,no,no,no,no,no
578866,no,no,no,no,no
512922,no,no,no,no,no
513091,no,no,no,no,no
513138,no,no,no,no,no
481781,no,no,no,no,no
481358,no,no,no,no,no
513206,no,no,no,no,no
577682,no,no,no,no,no
577667,no,no,no,no,no
576922,no,no,no,no,no
577643,no,no,no,no,no
619988,no,no,no,no,no
513241,no,no,no,no,no
513261,no,no,no,no,no
577381,no,no,no,no,no
513317,no,no,no,no,no
513402,no,no,no,no,no
577044,no,no,no,no,no
513425,no,no,no,no,no
623417,no,no,no,no,no
575823,no,no,no,no,no
625700,no,no,no,no,no
626249,no,no,no,no,no
515516,no,no,no,no,no
572870,no,no,no,no,no
575692,no,no,no,no,no
515530,no,no,no,no,no
515634,no,no,no,no,no
626037,no,no,no,no,no
626067,no,no,no,no,no
626114,no,no,no,no,no
515735,no,no,no,no,no
515514,no,no,no,no,no
515818,no,no,no,no,no
572397,no,no,no,no,no
626558,no,no,no,no,no
572214,no,no,no,no,no
476916,no,no,no,no,no
571757,no,no,no,no,no
516039,no,no,no,no,no
516076,no,no,no,no,no
572932,no,no,no,no,no
844489,no,no,no,no,no
573365,no,no,no,no,no
514642,no,no,no,no,no
575554,no,yes,no,no,no
514289,no,no,no,no,no
574794,no,no,no,no,no
540652,no,no,no,no,no
574362,no,no,no,no,no
515013,no,no,no,no,no
514639,no,no,no,no,no
573423,no,no,no,no,no
514931,no,no,no,no,no
514684,no,no,no,no,no
573926,no,no,no,no,no
573719,no,no,no,no,no
515947,no,no,no,no,no
517732,no,no,no,no,no
505771,no,no,yes,no,yes
590473,no,no,no,no,no
526490,no,no,no,no,no
549274,no,no,no,no,no
523030,no,no,no,no,no
543817,no,no,no,no,no
509052,no,no,no,no,no
516933,no,no,no,no,no
535155,no,no,no,no,no
546419,no,yes,no,no,yes
565827,no,yes,no,no,no
544926,no,no,no,no,no
577534,no,no,no,no,no
596320,no,no,no,no,no
539868,no,no,no,no,no
515835,no,no,no,no,no
