user_id,perk
662750,Exclusive discounts
663017,Free Hotel Meal
663376,Exclusive discounts
663565,No Cancellation Fees
664084,Exclusive discounts
664119,Exclusive discounts
664401,1 night free with flight
664405,Free Checked Bag
664617,Free Checked Bag
664663,1 night free with flight
664998,Free Checked Bag
665329,Free Checked Bag
665397,Free Checked Bag
665505,Free Hotel Meal
665593,Free Hotel Meal
665676,Exclusive discounts
665746,1 night free with flight
665887,Free Checked Bag
665892,1 night free with flight
665980,Exclusive discounts
666049,Free Checked Bag
666174,Exclusive discounts
666292,No Cancellation Fees
666718,Free Checked Bag
666942,Exclusive discounts
667299,Exclusive discounts
667536,Free Checked Bag
667643,Exclusive discounts
667718,Free Checked Bag
667916,Free Checked Bag
667929,Exclusive discounts
667981,Free Checked Bag
668083,Exclusive discounts
668172,Free Checked Bag
668677,Free Checked Bag
668776,1 night free with flight
669140,Free Checked Bag
669155,Exclusive discounts
669329,No Cancellation Fees
669348,Free Checked Bag
669356,Exclusive discounts
669449,1 night free with flight
670471,Free Checked Bag
670626,Free Checked Bag
670971,Exclusive discounts
671066,Exclusive discounts
671151,Free Hotel Meal
671367,Free Hotel Meal
671368,Exclusive discounts
671975,Free Checked Bag
671999,Exclusive discounts
672009,Free Checked Bag
672112,1 night free with flight
672468,1 night free with flight
673076,Exclusive discounts
673286,Exclusive discounts
673874,Exclusive discounts
674375,Free Checked Bag
675053,Free Checked Bag
675201,1 night free with flight
675594,1 night free with flight
676043,Exclusive discounts
676373,Exclusive discounts
676570,Free Checked Bag
676707,Exclusive discounts
676762,Free Hotel Meal
677209,Exclusive discounts
677842,Exclusive discounts
677896,Exclusive discounts
678536,Exclusive discounts
678547,Exclusive discounts
678888,Free Checked Bag
679040,1 night free with flight
679047,Free Checked Bag
679066,Free Checked Bag
679442,Exclusive discounts
679611,Free Hotel Meal
679831,Exclusive discounts
680424,Free Checked Bag
680735,Free Checked Bag
681050,Exclusive discounts
681581,Free Hotel Meal
681720,Free Checked Bag
682005,Exclusive discounts
682247,No Cancellation Fees
683014,Free Checked Bag
683663,Exclusive discounts
683976,Exclusive discounts
683978,Free Checked Bag
684510,No Cancellation Fees
684521,Free Checked Bag
684543,Exclusive discounts
684764,Exclusive discounts
684806,Free Checked Bag
685594,Exclusive discounts
685604,Exclusive discounts
685958,Exclusive discounts
686165,Free Hotel Meal
686408,No Cancellation Fees
686445,Exclusive discounts
686509,Free Checked Bag
686915,Exclusive discounts
686920,Free Checked Bag
688312,Exclusive discounts
688600,No Cancellation Fees
689037,Free Checked Bag
689374,Exclusive discounts
689456,Exclusive discounts
689624,Free Checked Bag
689984,Free Checked Bag
690420,Free Hotel Meal
690422,Free Checked Bag
691334,Free Checked Bag
691541,Exclusive discounts
691546,Free Hotel Meal
692211,Exclusive discounts
692510,Free Checked Bag
693301,Exclusive discounts
693729,Free Checked Bag
693765,Free Hotel Meal
694265,Exclusive discounts
695011,Free Checked Bag
695094,Exclusive discounts
695132,Free Checked Bag
695307,Free Checked Bag
695557,Free Hotel Meal
696475,Free Checked Bag
697072,1 night free with flight
698291,Free Checked Bag
698573,1 night free with flight
699040,Exclusive discounts
699411,Free Checked Bag
700028,Exclusive discounts
700237,Free Checked Bag
700289,Exclusive discounts
700666,No Cancellation Fees
701565,Free Checked Bag
702595,Free Checked Bag
702877,Free Checked Bag
703333,Exclusive discounts
704652,Free Checked Bag
704870,Free Checked Bag
705215,Free Hotel Meal
705310,Free Checked Bag
705984,Exclusive discounts
707260,Free Checked Bag
707402,Exclusive discounts
707525,Free Checked Bag
708887,No Cancellation Fees
709630,Exclusive discounts
710489,Free Checked Bag
710523,Exclusive discounts
711391,Free Hotel Meal
713557,Free Checked Bag
714166,Exclusive discounts
714420,Free Checked Bag
714504,Free Checked Bag
714565,Free Hotel Meal
715059,Free Checked Bag
716337,Exclusive discounts
716801,Free Checked Bag
717149,Exclusive discounts
717546,Free Checked Bag
720819,Exclusive discounts
720860,Free Hotel Meal
721496,1 night free with flight
721552,Exclusive discounts
721570,Exclusive discounts
722828,Exclusive discounts
722939,Exclusive discounts
724581,1 night free with flight
725357,Exclusive discounts
726953,Free Checked Bag
727886,No Cancellation Fees
728820,Exclusive discounts
730639,No Cancellation Fees
732729,1 night free with flight
733654,Free Checked Bag
734565,Free Checked Bag
735029,Free Checked Bag
736075,Free Hotel Meal
736833,Exclusive discounts
739139,Exclusive discounts
739518,Free Checked Bag
739734,Exclusive discounts
741190,Exclusive discounts
741773,Exclusive discounts
741902,Exclusive discounts
742639,1 night free with flight
743151,Exclusive discounts
745292,Exclusive discounts
746934,Exclusive discounts
748759,Exclusive discounts
750982,Free Hotel Meal
751545,Free Checked Bag
752933,No Cancellation Fees
756030,Free Checked Bag
756434,Exclusive discounts
757930,Free Checked Bag
760304,Free Checked Bag
760793,Free Checked Bag
763129,1 night free with flight
763792,Exclusive discounts
765745,Exclusive discounts
767426,Free Checked Bag
768291,Free Checked Bag
770252,Exclusive discounts
774666,Free Checked Bag
777366,Exclusive discounts
777846,Exclusive discounts
780167,Exclusive discounts
785107,1 night free with flight
785186,Exclusive discounts
792549,Free Checked Bag
796032,Free Hotel Meal
801660,Free Checked Bag
811077,Exclusive discounts
844489,Exclusive discounts
